Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	NRD Return Tot
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	______________	
12:15:2023:14:28:45	63.0	531.5	1.10	1.809	60.2	0.0	1.05	0.0
12:15:2023:14:28:46	63.0	532.4	1.10	1.809	59.9	0.0	1.05	0.0
12:15:2023:14:28:47	63.0	531.2	1.10	1.809	60.5	0.0	1.05	0.0
12:15:2023:14:28:48	63.0	530.4	1.10	1.809	59.3	0.0	1.05	0.0
12:15:2023:14:28:49	65.0	530.4	1.10	1.809	60.5	0.0	1.05	0.0
12:15:2023:14:28:50	63.0	532.1	1.10	1.809	59.3	0.0	1.05	0.0
12:15:2023:14:28:51	64.0	531.2	1.10	1.909	60.5	0.0	1.05	0.0
12:15:2023:14:28:52	63.0	531.4	1.10	1.909	59.0	0.0	1.05	0.0
12:15:2023:14:28:53	63.0	531.7	1.10	1.909	60.5	0.0	1.05	0.0
12:15:2023:14:28:54	63.0	530.5	1.10	1.909	59.3	0.0	1.05	0.0
12:15:2023:14:28:55	63.0	530.8	1.10	1.909	60.2	0.0	1.05	0.0
12:15:2023:14:28:56	64.0	530.8	1.10	1.909	59.9	0.0	1.05	0.0
12:15:2023:14:28:57	63.0	531.5	1.10	1.909	60.2	0.0	1.05	0.0
12:15:2023:14:28:58	64.0	532.4	1.10	1.909	59.6	0.0	1.05	0.0
12:15:2023:14:28:59	63.0	531.8	1.10	1.909	60.2	0.0	1.05	0.0
12:15:2023:14:29:00	63.0	532.9	1.10	1.909	59.3	0.0	1.05	0.0
12:15:2023:14:29:01	64.0	532.2	1.10	1.909	60.5	0.0	1.05	0.0
12:15:2023:14:29:02	63.0	533.5	1.10	2.009	59.0	0.0	1.05	0.0
12:15:2023:14:29:03	64.0	533.5	1.10	2.009	60.2	0.0	1.05	0.0
12:15:2023:14:29:04	63.0	531.8	1.10	2.009	60.2	0.0	1.05	0.0
12:15:2023:14:29:05	64.0	531.8	1.10	2.009	59.6	0.0	1.05	0.0
12:15:2023:14:29:06	63.0	530.2	1.10	2.009	60.2	0.0	1.05	0.0
12:15:2023:14:29:07	63.0	532.7	1.10	2.009	59.0	0.0	1.05	0.0
12:15:2023:14:29:08	63.0	532.7	1.10	2.009	60.2	0.0	1.05	0.0
12:15:2023:14:29:09	63.0	531.4	1.10	2.009	59.0	0.0	1.05	0.0
12:15:2023:14:29:10	64.0	531.4	1.10	2.009	60.2	0.0	1.05	0.0
12:15:2023:14:29:11	63.0	531.8	1.10	2.009	59.0	0.0	1.05	0.0
12:15:2023:14:29:12	64.0	532.2	1.10	2.009	59.9	0.0	1.05	0.0
12:15:2023:14:29:13	63.0	532.2	1.10	2.009	59.3	0.0	1.05	0.0
12:15:2023:14:29:14	62.0	532.4	1.10	2.109	60.2	0.0	1.05	0.0
12:15:2023:14:29:15	63.0	532.7	1.10	2.109	59.6	0.0	1.05	0.0
12:15:2023:14:29:16	53.0	467.5	1.10	2.108	51.4	0.0	1.05	0.0
12:15:2023:14:29:18	52.0	60.6	1.09	2.109	45.7	0.0	1.05	0.0
12:15:2023:14:29:19	55.0	60.6	1.09	2.101	53.9	0.0	1.05	0.0
12:15:2023:14:29:20	48.0	12.0	1.10	2.101	46.0	0.0	1.05	0.0
12:15:2023:14:29:21	52.0	0.0	1.10	2.100	50.8	0.0	1.05	0.0
12:15:2023:14:29:22	50.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:29:23	48.0	0.0	1.10	2.100	49.2	0.0	1.05	0.0
12:15:2023:14:29:24	50.0	0.0	1.09	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:29:25	50.0	0.0	1.09	2.100	48.5	0.0	1.05	0.0
12:15:2023:14:29:26	50.0	0.0	1.09	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:29:27	47.0	0.0	1.09	2.100	47.9	0.0	1.05	0.0
12:15:2023:14:29:28	50.0	0.0	1.09	2.100	47.9	0.0	1.05	0.0
12:15:2023:14:29:29	46.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:29:30	50.0	0.0	1.10	2.100	48.2	0.0	1.05	0.0
12:15:2023:14:29:31	46.0	0.0	1.09	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:29:32	50.0	0.0	1.09	2.100	48.2	0.0	1.05	0.0
12:15:2023:14:29:33	47.0	0.0	1.09	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:29:34	50.0	0.0	1.10	2.100	48.2	0.0	1.05	0.0
12:15:2023:14:29:35	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:29:36	48.0	0.0	1.10	2.100	47.9	0.0	1.05	0.0
12:15:2023:14:29:37	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:29:38	49.0	0.0	1.10	2.100	47.9	0.0	1.05	0.0
12:15:2023:14:29:39	47.0	0.0	1.09	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:29:40	49.0	0.0	1.09	2.100	47.6	0.0	1.05	0.0
12:15:2023:14:29:41	49.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:29:42	48.0	0.0	1.10	2.100	47.3	0.0	1.05	0.0
12:15:2023:14:29:43	48.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:29:44	47.0	0.0	1.10	2.100	47.3	0.0	1.05	0.0
12:15:2023:14:29:45	48.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:29:46	47.0	0.0	1.10	2.100	47.0	0.0	1.05	0.0
12:15:2023:14:29:47	48.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:29:48	47.0	0.0	1.10	2.100	47.0	0.0	1.05	0.0
12:15:2023:14:29:49	48.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:29:50	47.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:29:51	48.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:29:52	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:29:53	48.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:29:54	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:29:55	48.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:29:56	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:29:57	48.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:29:58	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:29:59	48.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:30:00	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:01	47.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:30:02	48.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:03	47.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:30:04	48.0	0.0	1.09	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:05	47.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:30:06	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:07	47.0	0.0	1.10	2.100	46.3	0.0	1.05	0.0
12:15:2023:14:30:08	47.0	0.0	1.09	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:09	47.0	0.0	1.09	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:10	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:11	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:12	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:13	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:14	47.0	0.0	1.09	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:15	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:16	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:17	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:18	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:19	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:20	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:21	47.0	0.0	1.09	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:22	47.0	0.0	1.10	2.100	46.0	0.0	1.05	0.0
12:15:2023:14:30:24	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:25	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:26	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:27	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:28	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:29	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:30	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:31	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:32	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:33	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:34	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:35	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:36	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:37	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:38	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:39	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:40	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:41	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:42	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:43	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:44	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:45	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:46	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:47	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:48	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:49	47.0	0.0	1.10	2.100	45.7	0.0	1.05	0.0
12:15:2023:14:30:50	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:51	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:52	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:53	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:54	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:55	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:56	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:57	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:58	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:30:59	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:00	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:01	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:02	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:03	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:04	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:05	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:06	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:07	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:08	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:09	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:10	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:11	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:12	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:13	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:14	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:15	47.0	0.0	1.09	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:16	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:17	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:18	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:19	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:20	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:21	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:22	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:23	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:24	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:25	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:26	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:27	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:28	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:30	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:31	47.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:32	47.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:33	47.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:34	46.0	0.0	1.10	2.100	45.4	0.0	1.05	0.0
12:15:2023:14:31:35	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:36	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:37	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:38	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:39	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:40	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:41	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:42	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:43	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:44	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:45	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:46	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:47	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:48	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:49	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:50	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:51	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:52	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:53	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:54	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:55	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:56	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:57	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:58	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:31:59	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:00	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:01	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:02	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:03	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:04	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:05	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:06	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:07	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:08	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:09	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:10	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:11	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:12	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:13	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:14	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:15	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:16	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:17	46.0	0.0	1.09	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:18	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:19	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:20	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:21	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:22	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:23	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:24	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:25	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:26	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:27	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:28	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:29	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:30	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:31	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:32	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:33	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:34	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:36	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:37	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:38	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:39	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:40	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:41	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:42	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:43	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:44	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:45	46.0	0.0	1.10	2.100	45.1	0.0	1.05	0.0
12:15:2023:14:32:46	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:47	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:48	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:49	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:50	46.0	0.0	1.09	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:51	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:52	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:53	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:54	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:55	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:56	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:57	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:58	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:32:59	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:00	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:01	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:02	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:03	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:04	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:05	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:06	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:07	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:08	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:09	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:10	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:11	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:12	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:13	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:14	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:15	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:16	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:17	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:18	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:19	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:20	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:21	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:22	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:23	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:24	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:25	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:26	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:27	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:28	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:29	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:30	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:31	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:32	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:33	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:34	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:35	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:36	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:37	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:38	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:39	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:41	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:42	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:43	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:44	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:45	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:46	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:47	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:48	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:49	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:50	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:51	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:52	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:53	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:54	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:55	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:56	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
12:15:2023:14:33:57	46.0	0.0	1.10	2.100	44.8	0.0	1.05	0.0
