Well:	Amstelland	Gauge:	9380	Date:	Saturday, 9 December 2023
Test:	XLOT_9dec	Position:gauge depth 1.383 m MD	Time:	21:24:09
Uncompressed export: All data points included.

No Points: 33792     
Time			Delta Time	Pressure	Temperature
			Hours		psi absolute	°C
10-12-2023 00:58:09	3,56666667	  1732,170	    39,5
10-12-2023 00:58:12	3,56750000	  1731,168	    39,5
10-12-2023 00:58:15	3,56833333	  1727,951	    39,5
10-12-2023 00:58:18	3,56916667	  1732,293	    39,6
10-12-2023 00:58:21	3,57000000	  1727,617	    39,5
10-12-2023 00:58:24	3,57083333	  1728,408	    39,6
10-12-2023 00:58:27	3,57166667	  1732,417	    39,6
10-12-2023 00:58:30	3,57250000	  1727,740	    39,6
10-12-2023 00:58:33	3,57333333	  1730,078	    39,6
10-12-2023 00:58:36	3,57416667	  1730,747	    39,6
10-12-2023 00:58:39	3,57500000	  1731,872	    39,6
10-12-2023 00:58:42	3,57583333	  1730,202	    39,6
10-12-2023 00:58:45	3,57666667	  1729,200	    39,6
10-12-2023 00:58:48	3,57750000	  1731,538	    39,6
10-12-2023 00:58:51	3,57833333	  1728,989	    39,6
10-12-2023 00:58:54	3,57916667	  1730,325	    39,6
10-12-2023 00:58:57	3,58000000	  1730,660	    39,6
10-12-2023 00:59:00	3,58083333	  1729,657	    39,6
10-12-2023 00:59:03	3,58166667	  1730,449	    39,6
10-12-2023 00:59:06	3,58250000	  1729,447	    39,6
10-12-2023 00:59:09	3,58333333	  1730,325	    39,6
10-12-2023 00:59:12	3,58416667	  1728,989	    39,6
10-12-2023 00:59:15	3,58500000	  1729,447	    39,6
10-12-2023 00:59:18	3,58583333	  1730,115	    39,6
10-12-2023 00:59:21	3,58666667	  1728,778	    39,6
10-12-2023 00:59:24	3,58750000	  1729,781	    39,6
10-12-2023 00:59:27	3,58833333	  1729,113	    39,6
10-12-2023 00:59:30	3,58916667	  1729,113	    39,6
10-12-2023 00:59:33	3,59000000	  1729,236	    39,7
10-12-2023 00:59:36	3,59083333	  1728,778	    39,6
10-12-2023 00:59:39	3,59166667	  1736,252	    39,7
10-12-2023 00:59:42	3,59250000	  1731,241	    39,7
10-12-2023 00:59:45	3,59333333	  1721,886	    39,7
10-12-2023 00:59:48	3,59416667	  1743,603	    39,7
10-12-2023 00:59:51	3,59500000	  1723,890	    39,7
10-12-2023 00:59:54	3,59583333	  1724,893	    39,7
10-12-2023 00:59:57	3,59666667	  1738,925	    39,7
10-12-2023 01:00:00	3,59750000	  1720,883	    39,7
10-12-2023 01:00:03	3,59833333	  1739,259	    39,7
10-12-2023 01:00:06	3,59916667	  1731,030	    39,7
10-12-2023 01:00:09	3,60000000	  1742,056	    39,7
10-12-2023 01:00:12	3,60083333	  1732,367	    39,7
10-12-2023 01:00:15	3,60166667	  1733,827	    39,7
10-12-2023 01:00:18	3,60250000	  1738,505	    39,7
10-12-2023 01:00:21	3,60333333	  1733,158	    39,7
10-12-2023 01:00:24	3,60416667	  1739,297	    39,7
10-12-2023 01:00:27	3,60500000	  1737,081	    39,7
10-12-2023 01:00:30	3,60583333	  1738,752	    39,7
10-12-2023 01:00:33	3,60666667	  1740,547	    39,8
10-12-2023 01:00:36	3,60750000	  1741,215	    39,8
10-12-2023 01:00:39	3,60833333	  1741,005	    39,8
10-12-2023 01:00:42	3,60916667	  1738,665	    39,8
10-12-2023 01:00:45	3,61000000	  1741,128	    39,8
10-12-2023 01:00:48	3,61083333	  1743,134	    39,8
10-12-2023 01:00:51	3,61166667	  1742,923	    39,8
10-12-2023 01:00:54	3,61250000	  1742,589	    39,8
10-12-2023 01:00:57	3,61333333	  1745,387	    39,8
10-12-2023 01:01:00	3,61416667	  1743,839	    39,8
10-12-2023 01:01:03	3,61500000	  1744,842	    39,8
10-12-2023 01:01:06	3,61583333	  1745,300	    39,9
10-12-2023 01:01:09	3,61666667	  1746,761	    39,9
10-12-2023 01:01:12	3,61750000	  1747,095	    39,9
10-12-2023 01:01:15	3,61833333	  1747,554	    39,9
10-12-2023 01:01:18	3,61916667	  1750,562	    39,9
10-12-2023 01:01:21	3,62000000	  1748,681	    39,9
10-12-2023 01:01:24	3,62083333	  1750,686	    39,9
10-12-2023 01:01:27	3,62166667	  1750,810	    40,0
10-12-2023 01:01:30	3,62250000	  1750,600	    40,0
10-12-2023 01:01:33	3,62333333	  1751,727	    40,0
10-12-2023 01:01:36	3,62416667	  1752,061	    40,0
10-12-2023 01:01:39	3,62500000	  1754,191	    40,0
10-12-2023 01:01:42	3,62583333	  1753,188	    40,0
10-12-2023 01:01:45	3,62666667	  1753,523	    40,0
10-12-2023 01:01:48	3,62750000	  1754,440	    40,0
10-12-2023 01:01:51	3,62833333	  1755,777	    40,0
10-12-2023 01:01:54	3,62916667	  1755,567	    40,1
10-12-2023 01:01:57	3,63000000	  1744,199	    40,1
10-12-2023 01:02:00	3,63083333	  1764,050	    40,1
10-12-2023 01:02:03	3,63166667	  1759,494	    40,1
10-12-2023 01:02:06	3,63250000	  1756,150	    40,1
10-12-2023 01:02:09	3,63333333	  1756,484	    40,1
10-12-2023 01:02:12	3,63416667	  1751,382	    40,2
10-12-2023 01:02:15	3,63500000	  1759,408	    40,2
10-12-2023 01:02:18	3,63583333	  1766,220	    40,2
10-12-2023 01:02:21	3,63666667	  1761,539	    40,2
10-12-2023 01:02:24	3,63750000	  1756,857	    40,2
10-12-2023 01:02:27	3,63833333	  1755,309	    40,2
10-12-2023 01:02:30	3,63916667	  1758,319	    40,2
10-12-2023 01:02:33	3,64000000	  1758,443	    40,2
10-12-2023 01:02:36	3,64083333	  1760,115	    40,2
10-12-2023 01:02:39	3,64166667	  1761,787	    40,2
10-12-2023 01:02:42	3,64250000	  1758,902	    40,2
10-12-2023 01:02:45	3,64333333	  1759,236	    40,2
10-12-2023 01:02:48	3,64416667	  1759,571	    40,2
10-12-2023 01:02:51	3,64500000	  1760,908	    40,2
10-12-2023 01:02:54	3,64583333	  1759,905	    40,2
10-12-2023 01:02:57	3,64666667	  1759,026	    40,3
10-12-2023 01:03:00	3,64750000	  1760,029	    40,3
10-12-2023 01:03:03	3,64833333	  1759,361	    40,3
10-12-2023 01:03:06	3,64916667	  1759,485	    40,3
10-12-2023 01:03:09	3,65000000	  1759,819	    40,3
10-12-2023 01:03:12	3,65083333	  1759,485	    40,3
10-12-2023 01:03:15	3,65166667	  1759,819	    40,3
10-12-2023 01:03:18	3,65250000	  1758,816	    40,3
10-12-2023 01:03:21	3,65333333	  1759,609	    40,3
10-12-2023 01:03:24	3,65416667	  1758,940	    40,3
10-12-2023 01:03:27	3,65500000	  1756,723	    40,3
10-12-2023 01:03:30	3,65583333	  1782,813	    40,3
10-12-2023 01:03:33	3,65666667	  1758,730	    40,3
10-12-2023 01:03:36	3,65750000	  1763,747	    40,3
10-12-2023 01:03:39	3,65833333	  1756,054	    40,3
10-12-2023 01:03:42	3,65916667	  1755,720	    40,3
10-12-2023 01:03:45	3,66000000	  1753,837	    40,3
10-12-2023 01:03:48	3,66083333	  1757,182	    40,3
10-12-2023 01:03:51	3,66166667	  1768,555	    40,3
10-12-2023 01:03:54	3,66250000	  1763,996	    40,3
10-12-2023 01:03:57	3,66333333	  1767,131	    40,4
10-12-2023 01:04:00	3,66416667	  1768,135	    40,4
10-12-2023 01:04:03	3,66500000	  1764,790	    40,4
10-12-2023 01:04:06	3,66583333	  1764,580	    40,4
10-12-2023 01:04:09	3,66666667	  1762,572	    40,4
10-12-2023 01:04:12	3,66750000	  1768,384	    40,4
10-12-2023 01:04:15	3,66833333	  1766,377	    40,4
10-12-2023 01:04:18	3,66916667	  1767,839	    40,4
10-12-2023 01:04:21	3,67000000	  1769,637	    40,5
10-12-2023 01:04:24	3,67083333	  1768,633	    40,5
10-12-2023 01:04:27	3,67166667	  1771,100	    40,5
10-12-2023 01:04:30	3,67250000	  1769,551	    40,5
10-12-2023 01:04:33	3,67333333	  1771,224	    40,5
10-12-2023 01:04:36	3,67416667	  1771,349	    40,5
10-12-2023 01:04:39	3,67500000	  1771,683	    40,5
10-12-2023 01:04:42	3,67583333	  1773,816	    40,5
10-12-2023 01:04:45	3,67666667	  1772,937	    40,5
10-12-2023 01:04:48	3,67750000	  1772,602	    40,5
10-12-2023 01:04:51	3,67833333	  1774,065	    40,6
10-12-2023 01:04:54	3,67916667	  1775,194	    40,6
10-12-2023 01:04:57	3,68000000	  1777,871	    40,6
10-12-2023 01:05:00	3,68083333	  1775,988	    40,6
10-12-2023 01:05:03	3,68166667	  1777,661	    40,6
10-12-2023 01:05:06	3,68250000	  1778,915	    40,7
10-12-2023 01:05:09	3,68333333	  1777,911	    40,7
10-12-2023 01:05:12	3,68416667	  1779,709	    40,7
10-12-2023 01:05:15	3,68500000	  1781,382	    40,7
10-12-2023 01:05:18	3,68583333	  1780,293	    40,7
10-12-2023 01:05:21	3,68666667	  1782,636	    40,7
10-12-2023 01:05:24	3,68750000	  1782,761	    40,7
10-12-2023 01:05:27	3,68833333	  1781,757	    40,7
10-12-2023 01:05:30	3,68916667	  1783,556	    40,8
10-12-2023 01:05:33	3,69000000	  1784,350	    40,8
10-12-2023 01:05:36	3,69083333	  1784,016	    40,8
10-12-2023 01:05:39	3,69166667	  1784,810	    40,8
10-12-2023 01:05:42	3,69250000	  1802,133	    40,8
10-12-2023 01:05:45	3,69333333	  1778,699	    40,8
10-12-2023 01:05:48	3,69416667	  1773,343	    40,8
10-12-2023 01:05:51	3,69500000	  1795,229	    40,8
10-12-2023 01:05:54	3,69583333	  1793,345	    40,9
10-12-2023 01:05:57	3,69666667	  1787,109	    40,9
10-12-2023 01:06:00	3,69750000	  1785,225	    40,9
10-12-2023 01:06:03	3,69833333	  1784,891	    40,9
10-12-2023 01:06:06	3,69916667	  1792,382	    40,9
10-12-2023 01:06:09	3,70000000	  1787,819	    41,0
10-12-2023 01:06:12	3,70083333	  1785,141	    41,0
10-12-2023 01:06:15	3,70166667	  1788,949	    41,0
10-12-2023 01:06:18	3,70250000	  1790,079	    41,0
10-12-2023 01:06:21	3,70333333	  1789,074	    41,0
10-12-2023 01:06:24	3,70416667	  1786,730	    41,0
10-12-2023 01:06:27	3,70500000	  1790,204	    41,0
10-12-2023 01:06:30	3,70583333	  1790,204	    41,0
10-12-2023 01:06:33	3,70666667	  1788,654	    41,0
10-12-2023 01:06:36	3,70750000	  1789,659	    41,0
10-12-2023 01:06:39	3,70833333	  1789,784	    41,0
10-12-2023 01:06:42	3,70916667	  1789,784	    41,0
10-12-2023 01:06:45	3,71000000	  1788,110	    41,0
10-12-2023 01:06:48	3,71083333	  1789,574	    41,1
10-12-2023 01:06:51	3,71166667	  1790,579	    41,1
10-12-2023 01:06:54	3,71250000	  1788,570	    41,1
10-12-2023 01:06:57	3,71333333	  1788,570	    41,1
10-12-2023 01:07:00	3,71416667	  1789,030	    41,1
10-12-2023 01:07:03	3,71500000	  1789,700	    41,1
10-12-2023 01:07:06	3,71583333	  1789,030	    41,1
10-12-2023 01:07:09	3,71666667	  1788,150	    41,1
10-12-2023 01:07:12	3,71750000	  1789,155	    41,1
10-12-2023 01:07:15	3,71833333	  1788,820	    41,1
10-12-2023 01:07:18	3,71916667	  1788,485	    41,1
10-12-2023 01:07:21	3,72000000	  1788,150	    41,1
10-12-2023 01:07:24	3,72083333	  1788,275	    41,1
10-12-2023 01:07:27	3,72166667	  1781,576	    41,1
10-12-2023 01:07:30	3,72250000	  1808,371	    41,1
10-12-2023 01:07:33	3,72333333	  1794,639	    41,1
10-12-2023 01:07:36	3,72416667	  1775,213	    41,1
10-12-2023 01:07:39	3,72500000	  1798,784	    41,2
10-12-2023 01:07:42	3,72583333	  1775,672	    41,2
10-12-2023 01:07:45	3,72666667	  1797,779	    41,2
10-12-2023 01:07:48	3,72750000	  1792,210	    41,2
10-12-2023 01:07:51	3,72833333	  1785,846	    41,2
10-12-2023 01:07:54	3,72916667	  1804,394	    41,2
10-12-2023 01:07:57	3,73000000	  1786,641	    41,2
10-12-2023 01:08:00	3,73083333	  1799,160	    41,2
10-12-2023 01:08:03	3,73166667	  1794,930	    41,2
10-12-2023 01:08:06	3,73250000	  1791,245	    41,2
10-12-2023 01:08:09	3,73333333	  1799,746	    41,3
10-12-2023 01:08:12	3,73416667	  1792,836	    41,3
10-12-2023 01:08:15	3,73500000	  1798,196	    41,3
10-12-2023 01:08:18	3,73583333	  1796,771	    41,3
10-12-2023 01:08:21	3,73666667	  1796,436	    41,3
10-12-2023 01:08:24	3,73750000	  1800,917	    41,3
10-12-2023 01:08:27	3,73833333	  1800,038	    41,3
10-12-2023 01:08:30	3,73916667	  1800,833	    41,4
10-12-2023 01:08:33	3,74000000	  1800,163	    41,4
10-12-2023 01:08:36	3,74083333	  1800,623	    41,4
10-12-2023 01:08:39	3,74166667	  1802,215	    41,4
10-12-2023 01:08:42	3,74250000	  1804,896	    41,4
10-12-2023 01:08:45	3,74333333	  1803,345	    41,5
10-12-2023 01:08:48	3,74416667	  1803,471	    41,5
10-12-2023 01:08:51	3,74500000	  1805,272	    41,5
10-12-2023 01:08:54	3,74583333	  1802,591	    41,5
10-12-2023 01:08:57	3,74666667	  1807,073	    41,5
10-12-2023 01:09:00	3,74750000	  1805,523	    41,5
10-12-2023 01:09:03	3,74833333	  1805,984	    41,5
10-12-2023 01:09:06	3,74916667	  1808,791	    41,6
10-12-2023 01:09:09	3,75000000	  1806,570	    41,6
10-12-2023 01:09:12	3,75083333	  1812,269	    41,6
10-12-2023 01:09:15	3,75166667	  1810,718	    41,6
10-12-2023 01:09:18	3,75250000	  1809,838	    41,6
10-12-2023 01:09:21	3,75333333	  1812,311	    41,7
10-12-2023 01:09:24	3,75416667	  1810,634	    41,7
10-12-2023 01:09:27	3,75500000	  1811,095	    41,7
10-12-2023 01:09:30	3,75583333	  1814,238	    41,7
10-12-2023 01:09:33	3,75666667	  1812,352	    41,7
10-12-2023 01:09:36	3,75750000	  1815,160	    41,7
10-12-2023 01:09:39	3,75833333	  1815,957	    41,8
10-12-2023 01:09:42	3,75916667	  1816,292	    41,8
10-12-2023 01:09:45	3,76000000	  1795,965	    41,8
10-12-2023 01:09:48	3,76083333	  1806,484	    41,8
10-12-2023 01:09:51	3,76166667	  1828,867	    41,8
10-12-2023 01:09:54	3,76250000	  1823,167	    41,8
10-12-2023 01:09:57	3,76333333	  1807,406	    41,8
10-12-2023 01:10:00	3,76416667	  1813,232	    41,8
10-12-2023 01:10:03	3,76500000	  1823,419	    41,9
10-12-2023 01:10:06	3,76583333	  1823,545	    41,9
10-12-2023 01:10:09	3,76666667	  1813,819	    41,9
10-12-2023 01:10:12	3,76750000	  1814,616	    41,9
10-12-2023 01:10:15	3,76833333	  1820,988	    41,9
10-12-2023 01:10:18	3,76916667	  1819,772	    41,9
10-12-2023 01:10:21	3,77000000	  1817,424	    41,9
10-12-2023 01:10:24	3,77083333	  1816,544	    42,0
10-12-2023 01:10:27	3,77166667	  1820,234	    42,0
10-12-2023 01:10:30	3,77250000	  1820,024	    42,0
10-12-2023 01:10:33	3,77333333	  1817,341	    42,0
10-12-2023 01:10:36	3,77416667	  1818,682	    42,0
10-12-2023 01:10:39	3,77500000	  1819,479	    42,0
10-12-2023 01:10:42	3,77583333	  1820,150	    42,0
10-12-2023 01:10:45	3,77666667	  1818,137	    42,0
10-12-2023 01:10:48	3,77750000	  1818,473	    42,0
10-12-2023 01:10:51	3,77833333	  1819,814	    42,0
10-12-2023 01:10:54	3,77916667	  1818,808	    42,0
10-12-2023 01:10:57	3,78000000	  1818,473	    42,0
10-12-2023 01:11:00	3,78083333	  1817,928	    42,0
10-12-2023 01:11:03	3,78166667	  1818,934	    42,0
10-12-2023 01:11:06	3,78250000	  1818,934	    42,0
10-12-2023 01:11:09	3,78333333	  1817,928	    42,0
10-12-2023 01:11:12	3,78416667	  1822,414	    42,0
10-12-2023 01:11:15	3,78500000	  1810,003	    42,0
10-12-2023 01:11:18	3,78583333	  1808,997	    42,0
10-12-2023 01:11:21	3,78666667	  1818,054	    42,0
10-12-2023 01:11:24	3,78750000	  1827,446	    42,0
10-12-2023 01:11:27	3,78833333	  1825,224	    42,0
10-12-2023 01:11:30	3,78916667	  1816,838	    42,0
10-12-2023 01:11:33	3,79000000	  1820,192	    42,0
10-12-2023 01:11:36	3,79083333	  1824,553	    42,0
10-12-2023 01:11:39	3,79166667	  1816,964	    42,1
10-12-2023 01:11:42	3,79250000	  1828,705	    42,1
10-12-2023 01:11:45	3,79333333	  1823,463	    42,1
10-12-2023 01:11:48	3,79416667	  1824,260	    42,1
10-12-2023 01:11:51	3,79500000	  1830,299	    42,1
10-12-2023 01:11:54	3,79583333	  1817,676	    42,1
10-12-2023 01:11:57	3,79666667	  1827,532	    42,2
10-12-2023 01:12:00	3,79750000	  1825,519	    42,2
10-12-2023 01:12:03	3,79833333	  1825,645	    42,2
10-12-2023 01:12:06	3,79916667	  1831,013	    42,2
10-12-2023 01:12:09	3,80000000	  1825,100	    42,2
10-12-2023 01:12:12	3,80083333	  1830,259	    42,2
10-12-2023 01:12:15	3,80166667	  1828,581	    42,2
10-12-2023 01:12:18	3,80250000	  1829,378	    42,2
10-12-2023 01:12:21	3,80333333	  1831,854	    42,3
10-12-2023 01:12:24	3,80416667	  1830,302	    42,3
10-12-2023 01:12:27	3,80500000	  1832,106	    42,3
10-12-2023 01:12:30	3,80583333	  1830,093	    42,3
10-12-2023 01:12:33	3,80666667	  1831,897	    42,3
10-12-2023 01:12:36	3,80750000	  1834,708	    42,3
10-12-2023 01:12:39	3,80833333	  1832,485	    42,3
10-12-2023 01:12:42	3,80916667	  1835,296	    42,4
10-12-2023 01:12:45	3,81000000	  1835,758	    42,4
10-12-2023 01:12:48	3,81083333	  1836,429	    42,4
10-12-2023 01:12:51	3,81166667	  1837,898	    42,4
10-12-2023 01:12:54	3,81250000	  1838,234	    42,4
10-12-2023 01:12:57	3,81333333	  1839,494	    42,5
10-12-2023 01:13:00	3,81416667	  1837,815	    42,5
10-12-2023 01:13:03	3,81500000	  1839,620	    42,5
10-12-2023 01:13:06	3,81583333	  1839,411	    42,5
10-12-2023 01:13:09	3,81666667	  1842,096	    42,5
10-12-2023 01:13:12	3,81750000	  1841,887	    42,5
10-12-2023 01:13:15	3,81833333	  1841,007	    42,5
10-12-2023 01:13:18	3,81916667	  1844,826	    42,5
10-12-2023 01:13:21	3,82000000	  1843,483	    42,5
10-12-2023 01:13:24	3,82083333	  1845,415	    42,6
10-12-2023 01:13:27	3,82166667	  1843,736	    42,6
10-12-2023 01:13:30	3,82250000	  1843,527	    42,6
10-12-2023 01:13:33	3,82333333	  1855,070	    42,6
10-12-2023 01:13:36	3,82416667	  1847,138	    42,6
10-12-2023 01:13:39	3,82500000	  1841,094	    42,6
10-12-2023 01:13:42	3,82583333	  1848,272	    42,7
10-12-2023 01:13:45	3,82666667	  1847,055	    42,7
10-12-2023 01:13:48	3,82750000	  1848,861	    42,7
10-12-2023 01:13:51	3,82833333	  1843,697	    42,7
10-12-2023 01:13:54	3,82916667	  1846,175	    42,7
10-12-2023 01:13:57	3,83000000	  1849,197	    42,7
10-12-2023 01:14:00	3,83083333	  1846,637	    42,7
10-12-2023 01:14:03	3,83166667	  1847,980	    42,7
10-12-2023 01:14:06	3,83250000	  1846,301	    42,7
10-12-2023 01:14:09	3,83333333	  1849,241	    42,8
10-12-2023 01:14:12	3,83416667	  1849,241	    42,8
10-12-2023 01:14:15	3,83500000	  1847,226	    42,8
10-12-2023 01:14:18	3,83583333	  1848,905	    42,8
10-12-2023 01:14:21	3,83666667	  1847,226	    42,8
10-12-2023 01:14:24	3,83750000	  1849,577	    42,8
10-12-2023 01:14:27	3,83833333	  1848,360	    42,8
10-12-2023 01:14:30	3,83916667	  1847,689	    42,8
10-12-2023 01:14:33	3,84000000	  1848,696	    42,8
10-12-2023 01:14:36	3,84083333	  1848,151	    42,8
10-12-2023 01:14:39	3,84166667	  1849,159	    42,8
10-12-2023 01:14:42	3,84250000	  1847,689	    42,8
10-12-2023 01:14:45	3,84333333	  1847,815	    42,8
10-12-2023 01:14:48	3,84416667	  1848,487	    42,8
10-12-2023 01:14:51	3,84500000	  1847,479	    42,8
10-12-2023 01:14:54	3,84583333	  1848,151	    42,8
10-12-2023 01:14:57	3,84666667	  1847,144	    42,8
10-12-2023 01:15:00	3,84750000	  1842,777	    42,8
10-12-2023 01:15:03	3,84833333	  1868,095	    42,8
10-12-2023 01:15:06	3,84916667	  1858,354	    42,8
10-12-2023 01:15:09	3,85000000	  1851,301	    42,8
10-12-2023 01:15:12	3,85083333	  1834,507	    42,8
10-12-2023 01:15:15	3,85166667	  1836,186	    42,8
10-12-2023 01:15:18	3,85250000	  1855,458	    42,8
10-12-2023 01:15:21	3,85333333	  1842,358	    42,8
10-12-2023 01:15:24	3,85416667	  1860,624	    42,9
10-12-2023 01:15:27	3,85500000	  1855,921	    42,9
10-12-2023 01:15:30	3,85583333	  1843,157	    42,9
10-12-2023 01:15:33	3,85666667	  1855,712	    42,9
10-12-2023 01:15:36	3,85750000	  1851,009	    42,9
10-12-2023 01:15:39	3,85833333	  1857,728	    42,9
10-12-2023 01:15:42	3,85916667	  1856,847	    42,9
10-12-2023 01:15:45	3,86000000	  1855,294	    42,9
10-12-2023 01:15:48	3,86083333	  1855,966	    42,9
10-12-2023 01:15:51	3,86166667	  1853,405	    42,9
10-12-2023 01:15:54	3,86250000	  1860,923	    43,0
10-12-2023 01:15:57	3,86333333	  1855,884	    43,0
10-12-2023 01:16:00	3,86416667	  1858,698	    43,0
10-12-2023 01:16:03	3,86500000	  1859,497	    43,0
10-12-2023 01:16:06	3,86583333	  1855,928	    43,0
10-12-2023 01:16:09	3,86666667	  1861,304	    43,0
10-12-2023 01:16:12	3,86750000	  1859,079	    43,0
10-12-2023 01:16:15	3,86833333	  1861,894	    43,1
10-12-2023 01:16:18	3,86916667	  1861,349	    43,1
10-12-2023 01:16:21	3,87000000	  1863,492	    43,1
10-12-2023 01:16:24	3,87083333	  1864,164	    43,1
10-12-2023 01:16:27	3,87166667	  1860,722	    43,1
10-12-2023 01:16:30	3,87250000	  1866,099	    43,1
10-12-2023 01:16:33	3,87333333	  1865,890	    43,2
10-12-2023 01:16:36	3,87416667	  1866,562	    43,2
10-12-2023 01:16:39	3,87500000	  1867,698	    43,2
10-12-2023 01:16:42	3,87583333	  1865,136	    43,2
10-12-2023 01:16:45	3,87666667	  1868,624	    43,2
10-12-2023 01:16:48	3,87750000	  1869,633	    43,2
10-12-2023 01:16:51	3,87833333	  1870,559	    43,3
10-12-2023 01:16:54	3,87916667	  1870,223	    43,3
10-12-2023 01:16:57	3,88000000	  1868,879	    43,3
10-12-2023 01:17:00	3,88083333	  1871,695	    43,3
10-12-2023 01:17:03	3,88166667	  1872,159	    43,3
10-12-2023 01:17:06	3,88250000	  1872,286	    43,3
10-12-2023 01:17:09	3,88333333	  1872,749	    43,3
10-12-2023 01:17:12	3,88416667	  1872,413	    43,3
10-12-2023 01:17:15	3,88500000	  1874,558	    43,4
10-12-2023 01:17:18	3,88583333	  1867,625	    43,4
10-12-2023 01:17:21	3,88666667	  1878,511	    43,4
10-12-2023 01:17:24	3,88750000	  1885,571	    43,4
10-12-2023 01:17:27	3,88833333	  1866,198	    43,4
10-12-2023 01:17:30	3,88916667	  1871,578	    43,4
10-12-2023 01:17:33	3,89000000	  1880,111	    43,4
10-12-2023 01:17:36	3,89083333	  1883,937	    43,5
10-12-2023 01:17:39	3,89166667	  1871,160	    43,5
10-12-2023 01:17:42	3,89250000	  1871,287	    43,5
10-12-2023 01:17:45	3,89333333	  1882,047	    43,5
10-12-2023 01:17:48	3,89416667	  1879,148	    43,5
10-12-2023 01:17:51	3,89500000	  1875,786	    43,5
10-12-2023 01:17:54	3,89583333	  1874,904	    43,5
10-12-2023 01:17:57	3,89666667	  1878,603	    43,5
10-12-2023 01:18:00	3,89750000	  1879,612	    43,5
10-12-2023 01:18:03	3,89833333	  1876,040	    43,5
10-12-2023 01:18:06	3,89916667	  1878,267	    43,5
10-12-2023 01:18:09	3,90000000	  1877,258	    43,5
10-12-2023 01:18:12	3,90083333	  1878,058	    43,5
10-12-2023 01:18:15	3,90166667	  1878,731	    43,5
10-12-2023 01:18:18	3,90250000	  1877,513	    43,6
10-12-2023 01:18:21	3,90333333	  1878,058	    43,5
10-12-2023 01:18:24	3,90416667	  1877,049	    43,5
10-12-2023 01:18:27	3,90500000	  1878,522	    43,6
10-12-2023 01:18:30	3,90583333	  1878,186	    43,6
10-12-2023 01:18:33	3,90666667	  1876,840	    43,6
10-12-2023 01:18:36	3,90750000	  1877,849	    43,6
10-12-2023 01:18:39	3,90833333	  1877,177	    43,6
10-12-2023 01:18:42	3,90916667	  1877,849	    43,6
10-12-2023 01:18:45	3,91000000	  1877,304	    43,6
10-12-2023 01:18:48	3,91083333	  1876,968	    43,6
10-12-2023 01:18:51	3,91166667	  1877,640	    43,6
10-12-2023 01:18:54	3,91250000	  1876,840	    43,6
10-12-2023 01:18:57	3,91333333	  1877,304	    43,6
10-12-2023 01:19:00	3,91416667	  1879,658	    43,6
10-12-2023 01:19:03	3,91500000	  1876,968	    43,6
10-12-2023 01:19:06	3,91583333	  1890,212	    43,6
10-12-2023 01:19:09	3,91666667	  1893,575	    43,6
