Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	Return Volume
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	_____________	
12:12:2023:14:47:36	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:37	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:38	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:39	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:40	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:41	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:42	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:43	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:44	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:46	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:47	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:48	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:49	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:50	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:51	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:52	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:53	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:54	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:55	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:56	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:57	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:58	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:47:59	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:00	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:01	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:02	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:03	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:04	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:05	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:06	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:07	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:08	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:09	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:10	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:11	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:12	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:13	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:14	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:15	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:16	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:17	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:18	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:19	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:20	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:21	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:22	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:23	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:24	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:25	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:26	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:27	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:28	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:29	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:30	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:31	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:32	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:33	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:34	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:35	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:36	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:37	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:38	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:39	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:40	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:41	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:42	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:43	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:44	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:45	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:46	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:47	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:48	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:49	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:50	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:51	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:53	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:54	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:55	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:56	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:57	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:58	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:48:59	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:00	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:01	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:02	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:03	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:04	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:05	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:06	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:07	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:08	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:09	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:10	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:11	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:12	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:13	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:14	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:15	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:16	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:17	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:18	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:19	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:20	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:21	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:22	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:23	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:24	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:25	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:26	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:27	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:28	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:29	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:30	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:31	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:32	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:33	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:34	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:35	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:36	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:37	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:38	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:39	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:40	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:41	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:42	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:43	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:44	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:45	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:46	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:47	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:48	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:49	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:50	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:51	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:52	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:53	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:54	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:55	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:56	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:58	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:49:59	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:00	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:01	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:02	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:03	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:04	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:05	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:06	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:07	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:08	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:09	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:10	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:11	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:12	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:13	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:14	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:15	Start first XLOT test
12:12:2023:14:50:15	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:16	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:17	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:18	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:19	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:20	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:21	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:22	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:23	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:24	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:25	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:26	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:27	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:28	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:29	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:30	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:31	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:32	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:33	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:34	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:35	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:36	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:37	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:38	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:39	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:40	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:41	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:42	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:43	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:44	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:45	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:46	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:47	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:48	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:49	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:50	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:51	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:52	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:53	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:54	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:55	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:56	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:57	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:58	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:50:59	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:00	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:01	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:02	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:03	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:05	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:06	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:07	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:08	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:09	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:10	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:11	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:12	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:13	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:14	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:15	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:16	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:17	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:18	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:19	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:20	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:21	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:22	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:23	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:24	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:25	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:26	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:27	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:28	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:29	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:30	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:31	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:32	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:33	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:34	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:35	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:36	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:37	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:51:38	1	83.8	1.06	0.001	-1	0.0	1.00	0.000
12:12:2023:14:51:39	2	76.2	1.06	0.001	1	0.0	1.00	0.000
12:12:2023:14:51:40	6	76.2	1.06	0.001	2	0.0	1.00	0.000
12:12:2023:14:51:41	75	81.7	1.06	0.001	23	0.0	1.00	0.000
12:12:2023:14:51:42	192	59.2	1.06	0.001	142	0.0	1.00	0.000
12:12:2023:14:51:43	241	24.0	1.06	0.001	202	0.0	1.00	0.000
12:12:2023:14:51:44	310	19.0	1.06	0.000	281	0.0	1.00	0.000
12:12:2023:14:51:45	326	0.0	1.06	0.000	332	0.0	1.00	0.000
12:12:2023:14:51:46	325	0.0	1.06	0.000	334	0.0	1.00	0.000
12:12:2023:14:51:47	324	0.0	1.06	0.000	335	0.0	1.00	0.000
12:12:2023:14:51:48	324	0.0	1.06	0.000	335	0.0	1.00	0.000
12:12:2023:14:51:49	323	0.0	1.06	0.000	335	0.0	1.00	0.000
12:12:2023:14:51:50	323	0.0	1.06	0.000	334	0.0	1.00	0.000
12:12:2023:14:51:51	322	0.0	1.06	0.000	333	0.0	1.00	0.000
12:12:2023:14:51:52	322	0.0	1.06	0.000	332	0.0	1.00	0.000
12:12:2023:14:51:53	322	0.0	1.06	0.000	331	0.0	1.00	0.000
12:12:2023:14:51:54	321	0.0	1.06	0.000	330	0.0	1.00	0.000
12:12:2023:14:51:55	321	0.0	1.06	0.000	329	0.0	1.00	0.000
12:12:2023:14:51:56	321	0.0	1.06	0.000	328	0.0	1.00	0.000
12:12:2023:14:51:57	321	0.0	1.06	0.000	328	0.0	1.00	0.000
12:12:2023:14:51:58	320	0.0	1.06	0.000	327	0.0	1.00	0.000
12:12:2023:14:51:59	320	0.0	1.06	0.000	326	0.0	1.00	0.000
12:12:2023:14:52:00	320	0.0	1.06	0.000	325	0.0	1.00	0.000
12:12:2023:14:52:01	320	0.0	1.06	0.000	324	0.0	1.00	0.000
12:12:2023:14:52:02	319	0.0	1.06	0.000	324	0.0	1.00	0.000
12:12:2023:14:52:03	319	0.0	1.06	0.000	323	0.0	1.00	0.000
12:12:2023:14:52:04	319	0.0	1.06	0.000	323	0.0	1.00	0.000
12:12:2023:14:52:05	319	0.0	1.06	0.000	322	0.0	1.00	0.000
12:12:2023:14:52:06	319	0.0	1.06	0.000	322	0.0	1.00	0.000
12:12:2023:14:52:07	318	0.0	1.06	0.000	322	0.0	1.00	0.000
12:12:2023:14:52:08	318	0.0	1.06	0.000	321	0.0	1.00	0.000
12:12:2023:14:52:10	318	0.0	1.06	0.000	321	0.0	1.00	0.000
12:12:2023:14:52:11	318	0.0	1.06	0.000	320	0.0	1.00	0.000
12:12:2023:14:52:12	318	0.0	1.06	0.000	320	0.0	1.00	0.000
12:12:2023:14:52:13	318	0.0	1.06	0.000	320	0.0	1.00	0.000
12:12:2023:14:52:14	317	0.0	1.06	0.000	319	0.0	1.00	0.000
12:12:2023:14:52:15	317	0.0	1.06	0.000	319	0.0	1.00	0.000
12:12:2023:14:52:16	317	0.0	1.06	0.000	319	0.0	1.00	0.000
12:12:2023:14:52:17	317	0.0	1.06	0.000	319	0.0	1.00	0.000
12:12:2023:14:52:18	317	0.0	1.06	0.000	318	0.0	1.00	0.000
12:12:2023:14:52:19	317	0.0	1.06	0.000	318	0.0	1.00	0.000
12:12:2023:14:52:20	317	0.0	1.06	0.000	318	0.0	1.00	0.000
12:12:2023:14:52:21	317	0.0	1.06	0.000	318	0.0	1.00	0.000
12:12:2023:14:52:22	282	0.0	1.06	0.000	317	0.0	1.00	0.000
12:12:2023:14:52:23	252	0.0	1.06	0.000	269	0.0	1.00	0.000
12:12:2023:14:52:24	252	0.0	1.06	0.000	253	0.0	1.00	0.000
12:12:2023:14:52:25	252	0.0	1.06	0.000	252	0.0	1.00	0.000
12:12:2023:14:52:26	252	0.0	1.06	0.000	252	0.0	1.00	0.000
12:12:2023:14:52:27	252	0.0	1.06	0.000	252	0.0	1.00	0.000
12:12:2023:14:52:28	252	0.0	1.06	0.000	252	0.0	1.00	0.000
12:12:2023:14:52:29	252	0.0	1.06	0.000	252	0.0	1.00	0.000
12:12:2023:14:52:30	252	0.0	1.06	0.000	252	0.0	1.00	0.000
12:12:2023:14:52:31	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:32	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:33	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:34	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:35	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:36	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:37	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:38	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:39	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:40	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:41	252	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:42	251	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:43	251	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:44	251	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:45	251	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:46	251	0.0	1.06	0.000	251	0.0	1.00	0.000
12:12:2023:14:52:47	227	0.0	1.06	0.000	215	0.0	1.00	0.000
12:12:2023:14:52:48	49	0.0	1.06	0.000	42	0.0	1.00	0.000
12:12:2023:14:52:49	8	0.0	1.06	0.000	7	0.0	1.00	0.000
12:12:2023:14:52:50	4	0.0	1.06	0.000	3	0.0	1.00	0.000
12:12:2023:14:52:51	3	0.0	1.06	0.000	2	0.0	1.00	0.000
12:12:2023:14:52:52	2	0.0	1.06	0.000	1	0.0	1.00	0.000
12:12:2023:14:52:53	1	0.0	1.06	0.000	0	0.0	1.00	0.000
12:12:2023:14:52:54	1	0.0	1.06	0.000	-0	0.0	1.00	0.000
12:12:2023:14:52:55	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:52:56	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:52:57	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:52:58	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:52:59	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:00	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:01	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:02	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:03	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:04	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:05	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:06	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:07	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:08	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:09	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:10	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
12:12:2023:14:53:11	0	0.0	1.06	0.000	-1	0.0	1.00	0.000
