Time	Treating Pressure	Flow Rate	Density	Volume	TOT vol nrd	NRD VOLUME	RETURN VOL	total bla	RDA2 IN1
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	m3	m3	m3	m3	bars
____	______________	________	________	_______	___________	__________	__________	_________	________	
12:10:2023:15:32:16	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:17	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:18	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:19	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:20	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:21	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:22	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:23	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:24	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:25	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:26	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:27	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:28	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:29	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:30	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:31	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:32	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:33	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:34	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:35	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:36	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:37	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:38	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:39	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:40	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:41	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:42	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:43	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:44	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:45	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:46	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:47	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:48	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:49	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:50	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:51	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:52	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:53	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:54	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:55	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:56	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:57	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:58	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:32:59	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:00	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:01	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:02	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:03	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:04	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:05	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:06	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:07	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:08	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:09	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:10	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:11	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:12	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:13	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:14	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:15	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:16	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:17	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:18	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:19	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:20	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:21	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:22	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:23	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:24	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:25	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:26	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:27	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:28	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:29	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:30	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:31	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:32	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:33	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:34	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:35	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:36	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:37	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:38	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:39	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:40	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:41	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:42	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:43	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:44	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:45	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:46	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:47	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:48	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:49	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:50	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:51	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:52	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:53	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:54	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:55	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:56	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:57	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:58	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:33:59	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:00	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:01	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:02	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:03	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:04	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:05	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:06	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:07	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:08	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:09	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:10	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:11	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:12	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:13	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:14	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:15	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:16	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:17	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:18	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:19	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:20	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:21	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:22	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:23	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:24	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:25	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:26	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:27	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:28	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:29	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:30	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:31	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:32	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:33	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:34	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:35	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:36	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:37	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:38	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:39	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:40	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:41	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:42	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:43	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:44	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:45	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:46	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:47	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:48	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:49	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:50	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:51	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:52	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:53	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:54	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:55	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:56	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:57	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:58	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:34:59	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:00	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:01	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:02	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:03	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:04	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:05	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:06	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:07	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:08	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:09	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:10	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:11	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:12	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:13	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:14	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:15	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:16	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:17	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:18	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:19	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:20	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:21	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:22	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:23	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:24	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:25	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:26	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:27	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:28	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:29	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:30	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:31	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:32	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:33	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:34	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:35	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:36	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:37	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:38	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:39	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:40	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:41	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:42	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:43	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:44	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:45	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:46	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:47	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:48	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:49	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:50	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:51	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:52	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:53	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:54	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:55	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:56	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:57	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:58	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:35:59	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:00	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:01	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:02	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:03	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:04	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:05	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:06	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:07	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:08	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:09	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:10	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:11	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:12	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:13	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:14	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:15	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:16	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:17	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:18	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:19	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:20	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:21	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:22	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:23	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:24	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:25	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:26	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:27	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:28	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:29	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:30	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:31	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:32	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:33	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:34	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:35	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:36	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:37	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:38	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:39	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:40	115	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:41	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:42	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:43	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:44	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:45	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:46	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:47	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:48	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:49	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:50	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:51	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:52	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:53	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:54	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:55	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:56	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:57	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:58	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:36:59	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:00	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:01	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:02	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:03	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:04	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:05	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:06	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:07	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:08	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:09	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:10	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:11	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:12	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:13	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:14	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:15	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:16	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:17	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:18	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:19	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:20	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:21	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:22	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:23	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:24	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:25	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:26	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:27	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:28	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:29	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:30	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:31	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:32	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:33	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:34	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:35	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:36	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
12:10:2023:15:37:37	114	0	1.09	1.56	1.555	0.000	0.00	0.000	0
